asset_id,month,amount
FA053,2023-01,346.07
FA053,2023-02,346.07
FA053,2023-03,346.07
FA053,2023-04,346.07
FA053,2023-05,346.07
FA053,2023-06,346.07
FA053,2023-07,346.07
FA053,2023-08,346.07
FA053,2023-09,346.07
FA053,2023-10,346.07
FA053,2023-11,346.07
FA053,2023-12,346.07
FA053,2024-01,346.07
FA053,2024-02,346.07
FA053,2024-03,346.07
FA053,2024-04,346.07
FA053,2024-05,346.07
FA053,2024-06,346.07
FA053,2024-07,346.07
FA053,2024-08,346.07
FA053,2024-09,346.07
FA053,2024-10,346.07
FA053,2024-11,346.07
FA053,2024-12,346.07
FA053,2025-01,346.07
FA053,2025-02,346.07
FA053,2025-03,346.07
FA053,2025-04,346.07
FA053,2025-05,346.07
FA053,2025-06,346.07
FA053,2025-07,346.07
FA053,2025-08,346.07
FA053,2025-09,346.07
FA053,2025-10,346.07
FA053,2025-11,346.07
FA053,2025-12,346.07
FA053,2026-01,346.07
FA053,2026-02,346.07
FA053,2026-03,346.07
FA053,2026-04,346.07
FA053,2026-05,346.07
FA053,2026-06,346.07
FA053,2026-07,346.07
FA053,2026-08,346.07
FA053,2026-09,346.07
FA053,2026-10,346.07
FA053,2026-11,346.07
FA053,2026-12,346.07
FA053,2027-01,346.07
FA053,2027-02,346.07
FA053,2027-03,346.07
FA053,2027-04,346.07
FA053,2027-05,346.07
FA053,2027-06,346.07
FA053,2027-07,346.07
FA053,2027-08,346.07
FA053,2027-09,346.07
FA053,2027-10,346.07
FA053,2027-11,346.07
FA053,2027-12,346.07
FA053,2028-01,346.07
FA053,2028-02,346.07
FA053,2028-03,223.85
FA054,2020-08,120.79
FA054,2020-09,149.79
FA054,2020-10,149.79
FA054,2020-11,149.79
FA054,2020-12,149.79
FA054,2021-01,149.79
FA054,2021-02,149.79
FA054,2021-03,149.79
FA054,2021-04,149.79
FA054,2021-05,149.79
FA054,2021-06,149.79
FA054,2021-07,149.79
FA054,2021-08,149.79
FA054,2021-09,149.79
FA054,2021-10,149.79
FA054,2021-11,149.79
FA054,2021-12,149.79
FA054,2022-01,149.79
FA054,2022-02,149.79
FA054,2022-03,149.79
FA054,2022-04,149.79
FA054,2022-05,149.79
FA054,2022-06,149.79
FA054,2022-07,149.79
FA054,2022-08,149.79
FA054,2022-09,149.79
FA054,2022-10,149.79
FA054,2022-11,149.79
FA054,2022-12,149.79
FA054,2023-01,149.79
FA054,2023-02,149.79
FA054,2023-03,149.79
FA054,2023-04,149.79
FA054,2023-05,149.79
FA054,2023-06,149.79
FA054,2023-07,149.79
FA054,2023-08,149.79
FA054,2023-09,149.79
FA054,2023-10,149.79
FA054,2023-11,149.79
FA054,2023-12,149.79
FA054,2024-01,149.79
FA054,2024-02,149.79
FA054,2024-03,149.79
FA054,2024-04,149.79
FA054,2024-05,149.79
FA054,2024-06,149.79
FA054,2024-07,149.79
FA054,2024-08,149.79
FA054,2024-09,149.79
FA054,2024-10,149.79
FA054,2024-11,149.79
FA054,2024-12,149.79
FA054,2025-01,149.79
FA054,2025-02,149.79
FA054,2025-03,149.79
FA054,2025-04,149.79
FA054,2025-05,149.79
FA054,2025-06,149.79
FA054,2025-07,149.79
FA054,2025-08,29.42
FA055,2020-08,312.67
FA055,2020-09,881.18
FA055,2020-10,881.18
FA055,2020-11,881.18
FA055,2020-12,881.18
FA055,2021-01,881.18
FA055,2021-02,881.18
FA055,2021-03,881.18
FA055,2021-04,881.18
FA055,2021-05,881.18
FA055,2021-06,881.18
FA055,2021-07,881.18
FA055,2021-08,881.18
FA055,2021-09,881.18
FA055,2021-10,881.18
FA055,2021-11,881.18
FA055,2021-12,881.18
FA055,2022-01,881.18
FA055,2022-02,881.18
FA055,2022-03,881.18
FA055,2022-04,881.18
FA055,2022-05,881.18
FA055,2022-06,881.18
FA055,2022-07,881.18
FA055,2022-08,881.18
FA055,2022-09,881.18
FA055,2022-10,881.18
FA055,2022-11,881.18
FA055,2022-12,881.18
FA055,2023-01,881.18
FA055,2023-02,881.18
FA055,2023-03,881.18
FA055,2023-04,881.18
FA055,2023-05,881.18
FA055,2023-06,881.18
FA055,2023-07,881.18
FA055,2023-08,881.18
FA055,2023-09,881.18
FA055,2023-10,881.18
FA055,2023-11,881.18
FA055,2023-12,881.18
FA055,2024-01,881.18
FA055,2024-02,881.18
FA055,2024-03,881.18
FA055,2024-04,881.18
FA055,2024-05,881.18
FA055,2024-06,881.18
FA055,2024-07,881.18
FA055,2024-08,568.97
FA056,2019-04,5664.17
FA056,2019-05,7388.06
FA056,2019-06,7388.06
FA056,2019-07,7388.06
FA056,2019-08,7388.06
FA056,2019-09,7388.06
FA056,2019-10,7388.06
FA056,2019-11,7388.06
FA056,2019-12,1723.89
FA057,2019-07,537.89
FA057,2019-08,641.34
FA057,2019-09,641.34
FA057,2019-10,641.34
FA057,2019-11,641.34
FA057,2019-12,641.34
FA057,2020-01,641.34
FA057,2020-02,641.34
FA057,2020-03,641.34
FA057,2020-04,641.34
FA057,2020-05,641.34
FA057,2020-06,641.34
FA057,2020-07,641.34
FA057,2020-08,641.34
FA057,2020-09,641.34
FA057,2020-10,641.34
FA057,2020-11,641.34
FA057,2020-12,641.34
FA057,2021-01,641.34
FA057,2021-02,641.34
FA057,2021-03,641.34
FA057,2021-04,641.34
FA057,2021-05,641.34
FA057,2021-06,641.34
FA057,2021-07,641.34
FA057,2021-08,641.34
FA057,2021-09,641.34
FA057,2021-10,641.34
FA057,2021-11,641.34
FA057,2021-12,641.34
FA057,2022-01,641.34
FA057,2022-02,641.34
FA057,2022-03,641.34
FA057,2022-04,641.34
FA057,2022-05,641.34
FA057,2022-06,641.34
FA057,2022-07,641.34
FA057,2022-08,641.34
FA057,2022-09,641.34
FA057,2022-10,641.34
FA057,2022-11,641.34
FA057,2022-12,641.34
FA057,2023-01,641.34
FA057,2023-02,641.34
FA057,2023-03,641.34
FA057,2023-04,641.34
FA057,2023-05,641.34
FA057,2023-06,641.34
FA057,2023-07,641.34
FA057,2023-08,641.34
FA057,2023-09,641.34
FA057,2023-10,641.34
FA057,2023-11,641.34
FA057,2023-12,641.34
FA057,2024-01,641.34
FA057,2024-02,641.34
FA057,2024-03,641.34
FA057,2024-04,641.34
FA057,2024-05,641.34
FA057,2024-06,641.34
FA057,2024-07,641.34
FA057,2024-08,641.34
FA057,2024-09,641.34
FA057,2024-10,641.34
FA057,2024-11,641.34
FA057,2024-12,641.34
FA057,2025-01,641.34
FA057,2025-02,641.34
FA057,2025-03,641.34
FA057,2025-04,641.34
FA057,2025-05,641.34
FA057,2025-06,641.34
FA057,2025-07,641.34
FA057,2025-08,641.34
FA057,2025-09,641.34
FA057,2025-10,641.34
FA057,2025-11,641.34
FA057,2025-12,641.34
FA057,2026-01,641.34
FA057,2026-02,641.34
FA057,2026-03,641.34
FA057,2026-04,641.34
FA057,2026-05,641.34
FA057,2026-06,641.34
FA057,2026-07,641.34
FA057,2026-08,641.34
FA057,2026-09,641.34
FA057,2026-10,641.34
FA057,2026-11,641.34
FA057,2026-12,641.34
FA057,2027-01,641.34
FA057,2027-02,641.34
FA057,2027-03,641.34
FA057,2027-04,641.34
FA057,2027-05,641.34
FA057,2027-06,641.34
FA057,2027-07,641.34
FA057,2027-08,641.34
FA057,2027-09,641.34
FA057,2027-10,641.34
FA057,2027-11,641.34
FA057,2027-12,641.34
FA057,2028-01,641.34
FA057,2028-02,641.34
FA057,2028-03,641.34
FA057,2028-04,641.34
FA057,2028-05,641.34
FA057,2028-06,641.34
FA057,2028-07,641.34
FA057,2028-08,641.34
FA057,2028-09,641.34
FA057,2028-10,641.34
FA057,2028-11,641.34
FA057,2028-12,641.34
FA057,2029-01,641.34
FA057,2029-02,641.34
FA057,2029-03,641.34
FA057,2029-04,641.34
FA057,2029-05,641.34
FA057,2029-06,641.34
FA057,2029-07,641.34
FA057,2029-08,641.34
FA057,2029-09,641.34
FA057,2029-10,641.34
FA057,2029-11,641.34
FA057,2029-12,641.34
FA057,2030-01,641.34
FA057,2030-02,641.34
FA057,2030-03,641.34
FA057,2030-04,641.34
FA057,2030-05,641.34
FA057,2030-06,641.34
FA057,2030-07,641.34
FA057,2030-08,641.34
FA057,2030-09,641.34
FA057,2030-10,641.34
FA057,2030-11,641.34
FA057,2030-12,641.34
FA057,2031-01,641.34
FA057,2031-02,641.34
FA057,2031-03,641.34
FA057,2031-04,641.34
FA057,2031-05,641.34
FA057,2031-06,641.34
FA057,2031-07,641.34
FA057,2031-08,641.34
FA057,2031-09,641.34
FA057,2031-10,641.34
FA057,2031-11,641.34
FA057,2031-12,641.34
FA057,2032-01,103.53
FA058,2020-12,1795.44
FA058,2021-01,3274.04
FA058,2021-02,3274.04
FA058,2021-03,3274.04
FA058,2021-04,3274.04
FA058,2021-05,3274.04
FA058,2021-06,3274.04
FA058,2021-07,3274.04
FA058,2021-08,3274.04
FA058,2021-09,3274.04
FA058,2021-10,3274.04
FA058,2021-11,3274.04
FA058,2021-12,3274.04
FA058,2022-01,3274.04
FA058,2022-02,3274.04
FA058,2022-03,3274.04
FA058,2022-04,3274.04
FA058,2022-05,3274.04
FA058,2022-06,3274.04
FA058,2022-07,3274.04
FA058,2022-08,3274.04
FA058,2022-09,3274.04
FA058,2022-10,3274.04
FA058,2022-11,3274.04
FA058,2022-12,1478.81
FA059,2020-02,414.02
FA059,2020-03,1715.23
FA059,2020-04,1715.23
FA059,2020-05,1715.23
FA059,2020-06,1715.23
FA059,2020-07,1715.23
FA059,2020-08,1715.23
FA059,2020-09,1715.23
FA059,2020-10,1715.23
FA059,2020-11,1715.23
FA059,2020-12,1715.23
FA059,2021-01,1715.23
FA059,2021-02,1715.23
FA059,2021-03,1715.23
FA059,2021-04,1715.23
FA059,2021-05,1715.23
FA059,2021-06,1715.23
FA059,2021-07,1715.23
FA059,2021-08,1715.23
FA059,2021-09,1715.23
FA059,2021-10,1715.23
FA059,2021-11,1715.23
FA059,2021-12,1715.23
FA059,2022-01,1715.23
FA059,2022-02,1715.23
FA059,2022-03,1715.23
FA059,2022-04,1715.23
FA059,2022-05,1715.23
FA059,2022-06,1715.23
FA059,2022-07,1715.23
FA059,2022-08,1715.23
FA059,2022-09,1715.23
FA059,2022-10,1715.23
FA059,2022-11,1715.23
FA059,2022-12,1715.23
FA059,2023-01,1715.23
FA059,2023-02,1301.39
FA060,2019-09,2662.29
FA060,2019-10,3071.88
FA060,2019-11,3071.88
FA060,2019-12,3071.88
FA060,2020-01,3071.88
FA060,2020-02,3071.88
FA060,2020-03,3071.88
FA060,2020-04,3071.88
FA060,2020-05,3071.88
FA060,2020-06,3071.88
FA060,2020-07,3071.88
FA060,2020-08,3071.88
FA060,2020-09,409.69
FA061,2019-12,887.83
FA061,2020-01,949.07
FA061,2020-02,949.07
FA061,2020-03,949.07
FA061,2020-04,949.07
FA061,2020-05,949.07
FA061,2020-06,949.07
FA061,2020-07,949.07
FA061,2020-08,949.07
FA061,2020-09,949.07
FA061,2020-10,949.07
FA061,2020-11,949.07
FA061,2020-12,949.07
FA061,2021-01,949.07
FA061,2021-02,949.07
FA061,2021-03,949.07
FA061,2021-04,949.07
FA061,2021-05,949.07
FA061,2021-06,949.07
FA061,2021-07,949.07
FA061,2021-08,949.07
FA061,2021-09,949.07
FA061,2021-10,949.07
FA061,2021-11,949.07
FA061,2021-12,949.07
FA061,2022-01,949.07
FA061,2022-02,949.07
FA061,2022-03,949.07
FA061,2022-04,949.07
FA061,2022-05,949.07
FA061,2022-06,949.07
FA061,2022-07,949.07
FA061,2022-08,949.07
FA061,2022-09,949.07
FA061,2022-10,949.07
FA061,2022-11,949.07
FA061,2022-12,949.07
FA061,2023-01,949.07
FA061,2023-02,949.07
FA061,2023-03,949.07
FA061,2023-04,949.07
FA061,2023-05,949.07
FA061,2023-06,949.07
FA061,2023-07,949.07
FA061,2023-08,949.07
FA061,2023-09,949.07
FA061,2023-10,949.07
FA061,2023-11,949.07
FA061,2023-12,949.07
FA061,2024-01,949.07
FA061,2024-02,949.07
FA061,2024-03,949.07
FA061,2024-04,949.07
FA061,2024-05,949.07
FA061,2024-06,949.07
FA061,2024-07,949.07
FA061,2024-08,949.07
FA061,2024-09,949.07
FA061,2024-10,949.07
FA061,2024-11,949.07
FA061,2024-12,61.33
FA062,2020-01,629.33
FA062,2020-02,4877.33
FA062,2020-03,4877.33
FA062,2020-04,4877.33
FA062,2020-05,4877.33
FA062,2020-06,4877.33
FA062,2020-07,4877.33
FA062,2020-08,4877.33
FA062,2020-09,4248.03
FA063,2021-02,200.21
FA063,2021-03,560.60
FA063,2021-04,560.60
FA063,2021-05,560.60
FA063,2021-06,560.60
FA063,2021-07,560.60
FA063,2021-08,560.60
FA063,2021-09,560.60
FA063,2021-10,560.60
FA063,2021-11,560.60
FA063,2021-12,560.60
FA063,2022-01,560.60
FA063,2022-02,560.60
FA063,2022-03,560.60
FA063,2022-04,560.60
FA063,2022-05,560.60
FA063,2022-06,560.60
FA063,2022-07,560.60
FA063,2022-08,560.60
FA063,2022-09,560.60
FA063,2022-10,560.60
FA063,2022-11,560.60
FA063,2022-12,560.60
FA063,2023-01,560.60
FA063,2023-02,560.60
FA063,2023-03,560.60
FA063,2023-04,560.60
FA063,2023-05,560.60
FA063,2023-06,560.60
FA063,2023-07,560.60
FA063,2023-08,560.60
FA063,2023-09,560.60
FA063,2023-10,560.60
FA063,2023-11,560.60
FA063,2023-12,560.60
FA063,2024-01,560.60
FA063,2024-02,560.60
FA063,2024-03,560.60
FA063,2024-04,560.60
FA063,2024-05,560.60
FA063,2024-06,560.60
FA063,2024-07,560.60
FA063,2024-08,560.60
FA063,2024-09,560.60
FA063,2024-10,560.60
FA063,2024-11,560.60
FA063,2024-12,560.60
FA063,2025-01,560.60
FA063,2025-02,560.60
FA063,2025-03,560.60
FA063,2025-04,560.60
FA063,2025-05,560.60
FA063,2025-06,560.60
FA063,2025-07,560.60
FA063,2025-08,560.60
FA063,2025-09,560.60
FA063,2025-10,560.60
FA063,2025-11,560.60
FA063,2025-12,560.60
FA063,2026-01,560.60
FA063,2026-02,560.60
FA063,2026-03,560.60
FA063,2026-04,560.60
FA063,2026-05,560.60
FA063,2026-06,560.60
FA063,2026-07,560.60
FA063,2026-08,560.60
FA063,2026-09,560.60
FA063,2026-10,560.60
FA063,2026-11,560.60
FA063,2026-12,560.60
FA063,2027-01,560.60
FA063,2027-02,560.60
FA063,2027-03,560.60
FA063,2027-04,560.60
FA063,2027-05,560.60
FA063,2027-06,560.60
FA063,2027-07,560.60
FA063,2027-08,560.60
FA063,2027-09,560.60
FA063,2027-10,560.60
FA063,2027-11,560.60
FA063,2027-12,560.60
FA063,2028-01,560.60
FA063,2028-02,560.60
FA063,2028-03,560.60
FA063,2028-04,560.60
FA063,2028-05,560.60
FA063,2028-06,560.60
FA063,2028-07,560.60
FA063,2028-08,560.60
FA063,2028-09,560.60
FA063,2028-10,560.60
FA063,2028-11,560.60
FA063,2028-12,560.60
FA063,2029-01,560.60
FA063,2029-02,361.16
FA064,2020-12,131.15
FA064,2021-01,677.62
FA064,2021-02,677.62
FA064,2021-03,677.62
FA064,2021-04,677.62
FA064,2021-05,677.62
FA064,2021-06,677.62
FA064,2021-07,677.62
FA064,2021-08,677.62
FA064,2021-09,677.62
FA064,2021-10,677.62
FA064,2021-11,677.62
FA064,2021-12,677.62
FA064,2022-01,677.62
FA064,2022-02,677.62
FA064,2022-03,546.60
FA065,2021-01,2123.57
FA065,2021-02,2123.57
FA065,2021-03,2123.57
FA065,2021-04,2123.57
FA065,2021-05,2123.57
FA065,2021-06,2123.59
FA066,2021-02,1033.21
FA066,2021-03,1607.22
FA066,2021-04,1607.22
FA066,2021-05,1607.22
FA066,2021-06,1607.22
FA066,2021-07,1607.22
FA066,2021-08,1607.22
FA066,2021-09,1607.22
FA066,2021-10,1607.22
FA066,2021-11,1607.22
FA066,2021-12,1607.22
FA066,2022-01,1607.22
FA066,2022-02,1607.22
FA066,2022-03,1607.22
FA066,2022-04,1607.22
FA066,2022-05,1607.22
FA066,2022-06,1607.22
FA066,2022-07,1607.22
FA066,2022-08,574.06
FA067,2019-12,1677.38
FA067,2020-01,5199.88
FA067,2020-02,5199.88
FA067,2020-03,5199.88
FA067,2020-04,5199.88
FA067,2020-05,5199.88
FA067,2020-06,5199.88
FA067,2020-07,5199.88
FA067,2020-08,5199.88
FA067,2020-09,5199.88
FA067,2020-10,5199.88
FA067,2020-11,5199.88
FA067,2020-12,3522.57
FA068,2019-05,817.64
FA068,2019-06,6336.74
FA068,2019-07,6336.74
FA068,2019-08,6336.74
FA068,2019-09,6336.74
FA068,2019-10,6336.74
FA068,2019-11,6336.74
FA068,2019-12,6336.74
FA068,2020-01,5519.11
FA069,2019-12,99.15
FA069,2020-01,439.12
FA069,2020-02,439.12
FA069,2020-03,439.12
FA069,2020-04,439.12
FA069,2020-05,439.12
FA069,2020-06,439.12
FA069,2020-07,439.12
FA069,2020-08,439.12
FA069,2020-09,439.12
FA069,2020-10,439.12
FA069,2020-11,439.12
FA069,2020-12,439.12
FA069,2021-01,439.12
FA069,2021-02,439.12
FA069,2021-03,439.12
FA069,2021-04,439.12
FA069,2021-05,439.12
FA069,2021-06,439.12
FA069,2021-07,439.12
FA069,2021-08,439.12
FA069,2021-09,439.12
FA069,2021-10,439.12
FA069,2021-11,439.12
FA069,2021-12,439.12
FA069,2022-01,439.12
FA069,2022-02,439.12
FA069,2022-03,439.12
FA069,2022-04,439.12
FA069,2022-05,439.12
FA069,2022-06,439.12
FA069,2022-07,439.12
FA069,2022-08,439.12
FA069,2022-09,439.12
FA069,2022-10,439.12
FA069,2022-11,439.12
FA069,2022-12,439.12
FA069,2023-01,439.12
FA069,2023-02,439.12
FA069,2023-03,439.12
FA069,2023-04,439.12
FA069,2023-05,439.12
FA069,2023-06,439.12
FA069,2023-07,439.12
FA069,2023-08,439.12
FA069,2023-09,439.12
FA069,2023-10,439.12
FA069,2023-11,439.12
FA069,2023-12,439.12
FA069,2024-01,439.12
FA069,2024-02,439.12
FA069,2024-03,439.12
FA069,2024-04,439.12
FA069,2024-05,439.12
FA069,2024-06,439.12
FA069,2024-07,439.12
FA069,2024-08,439.12
FA069,2024-09,439.12
FA069,2024-10,439.12
FA069,2024-11,439.12
FA069,2024-12,439.12
FA069,2025-01,439.12
FA069,2025-02,439.12
FA069,2025-03,439.12
FA069,2025-04,439.12
FA069,2025-05,439.12
FA069,2025-06,340.18
FA070,2020-03,222.39
FA070,2020-04,344.71
FA070,2020-05,344.71
FA070,2020-06,344.71
FA070,2020-07,344.71
FA070,2020-08,344.71
FA070,2020-09,344.71
FA070,2020-10,344.71
FA070,2020-11,344.71
FA070,2020-12,344.71
FA070,2021-01,344.71
FA070,2021-02,344.71
FA070,2021-03,344.71
FA070,2021-04,344.71
FA070,2021-05,344.71
FA070,2021-06,344.71
FA070,2021-07,344.71
FA070,2021-08,344.71
FA070,2021-09,344.71
FA070,2021-10,344.71
FA070,2021-11,344.71
FA070,2021-12,344.71
FA070,2022-01,344.71
FA070,2022-02,344.71
FA070,2022-03,344.71
FA070,2022-04,344.71
FA070,2022-05,344.71
FA070,2022-06,344.71
FA070,2022-07,344.71
FA070,2022-08,344.71
FA070,2022-09,344.71
FA070,2022-10,344.71
FA070,2022-11,344.71
FA070,2022-12,344.71
FA070,2023-01,344.71
FA070,2023-02,344.71
FA070,2023-03,344.71
FA070,2023-04,344.71
FA070,2023-05,344.71
FA070,2023-06,344.71
FA070,2023-07,344.71
FA070,2023-08,344.71
FA070,2023-09,344.71
FA070,2023-10,344.71
FA070,2023-11,344.71
FA070,2023-12,344.71
FA070,2024-01,344.71
FA070,2024-02,344.71
FA070,2024-03,344.71
FA070,2024-04,344.71
FA070,2024-05,344.71
FA070,2024-06,344.71
FA070,2024-07,344.71
FA070,2024-08,344.71
FA070,2024-09,344.71
FA070,2024-10,344.71
FA070,2024-11,344.71
FA070,2024-12,344.71
FA070,2025-01,344.71
FA070,2025-02,344.71
FA070,2025-03,344.71
FA070,2025-04,344.71
FA070,2025-05,344.71
FA070,2025-06,344.71
FA070,2025-07,344.71
FA070,2025-08,344.71
FA070,2025-09,344.71
FA070,2025-10,344.71
FA070,2025-11,344.71
FA070,2025-12,344.71
FA070,2026-01,344.71
FA070,2026-02,344.71
FA070,2026-03,344.71
FA070,2026-04,344.71
FA070,2026-05,344.71
FA070,2026-06,344.71
FA070,2026-07,344.71
FA070,2026-08,344.71
FA070,2026-09,344.71
FA070,2026-10,344.71
FA070,2026-11,344.71
FA070,2026-12,344.71
FA070,2027-01,344.71
FA070,2027-02,344.71
FA070,2027-03,344.71
FA070,2027-04,344.71
FA070,2027-05,344.71
FA070,2027-06,344.71
FA070,2027-07,344.71
FA070,2027-08,344.71
FA070,2027-09,344.71
FA070,2027-10,344.71
FA070,2027-11,344.71
FA070,2027-12,344.71
FA070,2028-01,344.71
FA070,2028-02,344.71
FA070,2028-03,344.71
FA070,2028-04,344.71
FA070,2028-05,344.71
FA070,2028-06,344.71
FA070,2028-07,344.71
FA070,2028-08,344.71
FA070,2028-09,344.71
FA070,2028-10,344.71
FA070,2028-11,344.71
FA070,2028-12,344.71
FA070,2029-01,344.71
FA070,2029-02,344.71
FA070,2029-03,344.71
FA070,2029-04,344.71
FA070,2029-05,344.71
FA070,2029-06,344.71
FA070,2029-07,344.71
FA070,2029-08,344.71
FA070,2029-09,344.71
FA070,2029-10,344.71
FA070,2029-11,344.71
FA070,2029-12,344.71
FA070,2030-01,344.71
FA070,2030-02,344.71
FA070,2030-03,344.71
FA070,2030-04,344.71
FA070,2030-05,344.71
FA070,2030-06,344.71
FA070,2030-07,344.71
FA070,2030-08,344.71
FA070,2030-09,344.71
FA070,2030-10,344.71
FA070,2030-11,344.71
FA070,2030-12,344.71
FA070,2031-01,344.71
FA070,2031-02,344.71
FA070,2031-03,344.71
FA070,2031-04,344.71
FA070,2031-05,344.71
FA070,2031-06,344.71
FA070,2031-07,344.71
FA070,2031-08,344.71
FA070,2031-09,344.71
FA070,2031-10,344.71
FA070,2031-11,344.71
FA070,2031-12,344.71
FA070,2032-01,344.71
FA070,2032-02,344.71
FA070,2032-03,344.71
FA070,2032-04,344.71
FA070,2032-05,344.71
FA070,2032-06,344.71
FA070,2032-07,344.71
FA070,2032-08,344.71
FA070,2032-09,344.71
FA070,2032-10,344.71
FA070,2032-11,344.71
FA070,2032-12,344.71
FA070,2033-01,344.71
FA070,2033-02,344.71
FA070,2033-03,344.71
FA070,2033-04,344.71
FA070,2033-05,344.71
FA070,2033-06,344.71
FA070,2033-07,344.71
FA070,2033-08,344.71
FA070,2033-09,344.71
FA070,2033-10,344.71
FA070,2033-11,344.71
FA070,2033-12,344.71
FA070,2034-01,344.71
FA070,2034-02,344.71
FA070,2034-03,344.71
FA070,2034-04,344.71
FA070,2034-05,344.71
FA070,2034-06,344.71
FA070,2034-07,123.29
FA071,2019-08,1770.88
FA071,2019-09,4222.89
FA071,2019-10,4222.89
FA071,2019-11,4222.89
FA071,2019-12,2452.02
FA072,2020-01,4792.81
FA072,2020-02,9286.08
FA072,2020-03,9286.08
FA072,2020-04,9286.08
FA072,2020-05,4493.28
FA073,2021-01,175.98
FA073,2021-02,495.96
FA073,2021-03,495.96
FA073,2021-04,495.96
FA073,2021-05,495.96
FA073,2021-06,495.96
FA073,2021-07,495.96
FA073,2021-08,495.96
FA073,2021-09,495.96
FA073,2021-10,495.96
FA073,2021-11,495.96
FA073,2021-12,495.96
FA073,2022-01,495.96
FA073,2022-02,495.96
FA073,2022-03,495.96
FA073,2022-04,495.96
FA073,2022-05,495.96
FA073,2022-06,495.96
FA073,2022-07,495.96
FA073,2022-08,495.96
FA073,2022-09,495.96
FA073,2022-10,495.96
FA073,2022-11,495.96
FA073,2022-12,495.96
FA073,2023-01,495.96
FA073,2023-02,495.96
FA073,2023-03,495.96
FA073,2023-04,495.96
FA073,2023-05,495.96
FA073,2023-06,495.96
FA073,2023-07,495.96
FA073,2023-08,495.96
FA073,2023-09,495.96
FA073,2023-10,495.96
FA073,2023-11,495.96
FA073,2023-12,495.96
FA073,2024-01,495.96
FA073,2024-02,495.96
FA073,2024-03,495.96
FA073,2024-04,495.96
FA073,2024-05,495.96
FA073,2024-06,495.96
FA073,2024-07,495.96
FA073,2024-08,495.96
FA073,2024-09,495.96
FA073,2024-10,495.96
FA073,2024-11,495.96
FA073,2024-12,495.96
FA073,2025-01,495.96
FA073,2025-02,495.96
FA073,2025-03,495.96
FA073,2025-04,495.96
FA073,2025-05,495.96
FA073,2025-06,495.96
FA073,2025-07,495.96
FA073,2025-08,495.96
FA073,2025-09,495.96
FA073,2025-10,495.96
FA073,2025-11,495.96
FA073,2025-12,495.96
FA073,2026-01,495.96
FA073,2026-02,495.96
FA073,2026-03,495.96
FA073,2026-04,495.96
FA073,2026-05,495.96
FA073,2026-06,495.96
FA073,2026-07,320.21
FA074,2019-07,632.88
FA074,2019-08,3923.87
FA074,2019-09,3923.87
FA074,2019-10,3923.87
FA074,2019-11,3923.87
FA074,2019-12,3923.87
FA074,2020-01,3923.87
FA074,2020-02,3923.87
FA074,2020-03,3923.87
FA074,2020-04,3291.03
FA075,2019-01,582.93
FA075,2019-02,785.69
FA075,2019-03,785.69
FA075,2019-04,785.69
FA075,2019-05,785.69
FA075,2019-06,785.69
FA075,2019-07,785.69
FA075,2019-08,785.69
FA075,2019-09,785.69
FA075,2019-10,785.69
FA075,2019-11,785.69
FA075,2019-12,785.69
FA075,2020-01,785.69
FA075,2020-02,785.69
FA075,2020-03,785.69
FA075,2020-04,202.89
FA076,2020-09,16533.18
FA076,2020-10,17103.29
FA076,2020-11,570.11
FA077,2019-12,146.01
FA077,2020-01,238.23
FA077,2020-02,238.23
FA077,2020-03,238.23
FA077,2020-04,238.23
FA077,2020-05,238.23
FA077,2020-06,238.23
FA077,2020-07,238.23
FA077,2020-08,238.23
FA077,2020-09,238.23
FA077,2020-10,238.23
FA077,2020-11,238.23
FA077,2020-12,238.23
FA077,2021-01,238.23
FA077,2021-02,238.23
FA077,2021-03,238.23
FA077,2021-04,238.23
FA077,2021-05,238.23
FA077,2021-06,238.23
FA077,2021-07,238.23
FA077,2021-08,238.23
FA077,2021-09,238.23
FA077,2021-10,238.23
FA077,2021-11,238.23
FA077,2021-12,238.23
FA077,2022-01,238.23
FA077,2022-02,238.23
FA077,2022-03,238.23
FA077,2022-04,238.23
FA077,2022-05,238.23
FA077,2022-06,238.23
FA077,2022-07,238.23
FA077,2022-08,238.23
FA077,2022-09,238.23
FA077,2022-10,238.23
FA077,2022-11,238.23
FA077,2022-12,238.23
FA077,2023-01,238.23
FA077,2023-02,238.23
FA077,2023-03,238.23
FA077,2023-04,238.23
FA077,2023-05,238.23
FA077,2023-06,238.23
FA077,2023-07,238.23
FA077,2023-08,238.23
FA077,2023-09,238.23
FA077,2023-10,238.23
FA077,2023-11,238.23
FA077,2023-12,238.23
FA077,2024-01,238.23
FA077,2024-02,238.23
FA077,2024-03,238.23
FA077,2024-04,238.23
FA077,2024-05,238.23
FA077,2024-06,238.23
FA077,2024-07,238.23
FA077,2024-08,238.23
FA077,2024-09,238.23
FA077,2024-10,238.23
FA077,2024-11,238.23
FA077,2024-12,238.23
FA077,2025-01,238.23
FA077,2025-02,238.23
FA077,2025-03,238.23
FA077,2025-04,238.23
FA077,2025-05,238.23
FA077,2025-06,238.23
FA077,2025-07,238.23
FA077,2025-08,238.23
FA077,2025-09,238.23
FA077,2025-10,238.23
FA077,2025-11,238.23
FA077,2025-12,238.23
FA077,2026-01,238.23
FA077,2026-02,238.23
FA077,2026-03,238.23
FA077,2026-04,238.23
FA077,2026-05,238.23
FA077,2026-06,238.23
FA077,2026-07,238.23
